Unique Identifier,Body,Type,Other,Session,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
2025-04-14 Regular,City Council,Regular,,2024,2025-04-14,05:30 PM,completed,4649,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4649,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4227&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4227&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3004&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=3004&Inline=True
2025-04-28 Regular,City Council,Regular,,2024,2025-04-28,05:30 PM,completed,4650,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4650,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4238&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4238&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3008&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=3008&Inline=True
2025-05-05 Regular,City Council,Regular,,2024,2025-05-05,05:30 PM,completed,4651,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4651,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4245&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4245&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3016&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=3016&Inline=True
2025-05-12 Regular,City Council,Regular,,2024,2025-05-12,05:30 PM,completed,4652,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4652,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4247&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4247&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3020&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=3020&Inline=True
2025-05-19 Regular,City Council,Regular,,2024,2025-05-19,05:30 PM,completed,4653,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4653,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4252&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4252&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3036&Inline=True,
2025-06-02 Regular,City Council,Regular,,2024,2025-06-02,05:30 PM,completed,4654,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4654,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4268&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4268&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3041&Inline=True,
2025-06-09 Regular,City Council,Regular,,2024,2025-06-09,05:30 PM,completed,4655,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4655,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4272&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4272&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3044&Inline=True,
2025-06-16 Regular,City Council,Regular,,2024,2025-06-16,05:30 PM,completed,4656,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4656,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4275&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4275&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3046&Inline=True,
2025-06-23 Regular,City Council,Regular,,2024,2025-06-23,05:30 PM,completed,4657,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4657,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4276&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4276&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3048&Inline=True,
2025-06-30 Regular,City Council,Regular,,2024,2025-06-30,05:30 PM,completed,4658,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4658,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4278&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4278&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3053&Inline=True,
2025-07-21 Special,City Council,Special,,2024,2025-07-21,10:00 AM,completed,4775,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4775,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4286&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4286&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3057&Inline=True,
2025-07-23 Special,City Council,Special,,2024,2025-07-23,02:00 PM,completed,4755,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4755,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4284&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4284&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3060&Inline=True,
2025-08-04 Regular,City Council,Regular,,2024,2025-08-04,05:30 PM,scheduled,4745,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4745,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4289&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4289&Inline=True,,
2025-09-08 Regular,City Council,Regular,,2024,2025-09-08,05:30 PM,scheduled,4756,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4756,,,,
2026-01-05 Inaugural,City Council,Inaugural,,2026,2026-01-05,10:00 AM,completed,4822,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4822,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4351&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4351&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=3119&Inline=True,
2026-01-12 Regular,City Council,Regular,,2026,2026-01-12,05:30 PM,completed,4826,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4826,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=4356&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=4356&Inline=True,,
2026-01-26 Regular,City Council,Regular,,2026,2026-01-26,05:30 PM,completed,429,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2170,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2170,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2172,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2177,
2026-01-27 Special,City Council,Special,,2026,2026-01-27,09:00 AM,completed,455,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2348,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2348,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2350,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2355,
2026-02-02 Roundtable,City Council,Roundtable,,2026,2026-02-02,03:30 PM,completed,450,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2311,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2311,,,
2026-02-09 Regular,City Council,Regular,,2026,2026-02-09,05:30 PM,completed,451,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2319,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2319,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2326,
2026-02-23 Roundtable,City Council,Roundtable,,2026,2026-02-23,06:00 PM,cancelled,1656,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=8002,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=8002,,,
2026-02-27 Executive Session,City Council,Executive Session,,2026,2026-02-27,10:00 AM,completed,2088,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10076,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10076,,,
2026-03-02 Regular,City Council,Regular,,2026,2026-03-02,05:30 PM,completed,452,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2327,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2327,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=2334,
2026-03-04 Roundtable,City Council,Roundtable,,2026,2026-03-04,04:00 PM,completed,2104,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10185,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10185,,,
2026-03-09 Executive Session,City Council,Executive Session,,2026,2026-03-09,02:30 PM,completed,2114,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10241,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10241,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10248,
2026-03-09 Regular,City Council,Regular,,2026,2026-03-09,05:30 PM,completed,2086,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10007,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10007,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10014,
2026-03-09 Hearing,City Council,Hearing,,2026,2026-03-09,06:30 PM,completed,2087,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10068,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10068,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10075,
2026-03-16 Regular,City Council,Regular,,2026,2026-03-16,05:30 PM,completed,2085,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=9999,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=9999,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10006,
2026-03-23 Regular,City Council,Regular,,2026,2026-03-23,05:30 PM,completed,2121,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10279,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10279,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10286,
2026-03-30 Regular,City Council,Regular,,2026,2026-03-30,05:30 PM,completed,2122,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10287,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10287,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10294,
2026-04-06 Roundtable,City Council,Roundtable,,2026,2026-04-06,03:00 PM,completed,2137,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10357,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10357,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10364,
2026-04-13 Regular,City Council,Regular,,2026,2026-04-13,05:30 PM,completed,2150,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10441,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10441,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10448,
2026-04-27 Regular,City Council,Regular,,2026,2026-04-27,05:30 PM,completed,2142,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10387,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10387,,https://cambridgema.primegov.com/Portal/Meeting?meetingTemplateId=10394,
